"df95a09","Tilmann","Thu, 18 Nov 2021 00:15:57 +0100","symposium css wip",	 1 file changed, 1 insertion(+), 2 deletions(-)	
"55d55ce","Tilmann","Thu, 18 Nov 2021 00:13:59 +0100","symposium css wip",	 1 file changed, 9 insertions(+), 8 deletions(-)	
"5eff3da","Tilmann","Thu, 18 Nov 2021 00:01:21 +0100","symposium css wip",	 1 file changed, 4 insertions(+), 1 deletion(-)	
"e36d54c","Tilmann","Wed, 17 Nov 2021 23:59:02 +0100","symposium css wip",	 1 file changed, 3 deletions(-)	
"0653397","Tilmann","Wed, 17 Nov 2021 23:56:29 +0100","symposium css wip",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"b62baac","Tilmann","Wed, 17 Nov 2021 23:54:14 +0100","symposium css wip",	 1 file changed, 2 insertions(+)	
"f468a7f","Tilmann","Wed, 17 Nov 2021 23:43:27 +0100","symposium css wip",	 1 file changed, 3 insertions(+), 5 deletions(-)	
"0f4942a","Tilmann","Wed, 17 Nov 2021 23:41:53 +0100","symposium css wip",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"c107152","Tilmann","Wed, 17 Nov 2021 23:36:16 +0100","symposium css wip",	 1 file changed, 2 insertions(+), 1 deletion(-)	
"cf7c56b","Tilmann","Wed, 17 Nov 2021 23:29:16 +0100","symposium css wip",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"6ec6b08","Tilmann","Wed, 17 Nov 2021 23:26:27 +0100","symposium css wip",	 1 file changed, 3 insertions(+), 2 deletions(-)	
"9d04f97","Tilmann","Wed, 17 Nov 2021 23:19:41 +0100","symposium css wip",	 1 file changed, 3 insertions(+), 6 deletions(-)	
"3f533c8","Tilmann","Wed, 17 Nov 2021 23:12:12 +0100","symposium css wip",	 1 file changed, 2 insertions(+), 3 deletions(-)	
"22a3f2d","Tilmann","Wed, 17 Nov 2021 22:57:49 +0100","symposium css wip",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"c751f32","Tilmann","Wed, 17 Nov 2021 22:51:09 +0100","symposium css wip",	 1 file changed, 9 insertions(+), 1 deletion(-)	
"e8dd96c","Tilmann","Wed, 17 Nov 2021 22:46:45 +0100","symposium title pos",	 2 files changed, 225 insertions(+), 1 deletion(-)	
"d2b814f","Tilmann","Wed, 17 Nov 2021 21:36:38 +0100","symposium title pos",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"7c28344","Tilmann","Wed, 17 Nov 2021 21:34:52 +0100","symposium title pos",	 1 file changed, 5 insertions(+), 5 deletions(-)	
"a3f45dc","Tilmann","Wed, 17 Nov 2021 21:32:57 +0100","symposium title pos",	 1 file changed, 5 insertions(+), 5 deletions(-)	
"a060c20","Tilmann","Wed, 17 Nov 2021 21:19:34 +0100","symposium anim loop",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"f647aa9","Tilmann","Wed, 17 Nov 2021 21:17:44 +0100","symposium anim loop",	 1 file changed, 4 deletions(-)	
"2aaf1fd","Tilmann","Wed, 17 Nov 2021 21:08:44 +0100","symposium anim loop",	 1 file changed, 4 insertions(+), 5 deletions(-)	
"cee655f","Tilmann","Wed, 17 Nov 2021 20:53:59 +0100","symposium anim loop",	 1 file changed, 8 insertions(+), 8 deletions(-)	
"2c2e73a","Tilmann","Wed, 17 Nov 2021 20:18:39 +0100","symposium title pos",	 1 file changed, 5 insertions(+), 5 deletions(-)	
"d2266a1","Tilmann","Wed, 17 Nov 2021 20:12:42 +0100","symposium camera start pos",	 1 file changed, 4 insertions(+), 4 deletions(-)	
"e7065c8","Tilmann","Wed, 17 Nov 2021 20:09:46 +0100","symposium camera start pos",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"ea7cd40","Tilmann","Wed, 17 Nov 2021 20:07:35 +0100","symposium camera start pos",	 1 file changed, 7 insertions(+), 7 deletions(-)	
"5f29a7d","Tilmann","Wed, 17 Nov 2021 19:59:14 +0100","symposium camera start pos",	 1 file changed, 2 insertions(+), 1 deletion(-)	
"47958a7","Tilmann","Wed, 17 Nov 2021 19:56:58 +0100","symposium zdepth",	 1 file changed, 3 insertions(+), 24 deletions(-)	
"5a44cae","Tilmann","Wed, 17 Nov 2021 19:48:44 +0100","symposium zdepth",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"7795897","Tilmann","Wed, 17 Nov 2021 19:38:50 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"b6a5551","Tilmann","Wed, 17 Nov 2021 19:36:46 +0100","symposium cam anim",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"9d04a91","Tilmann","Wed, 17 Nov 2021 19:34:58 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"5ef118e","Tilmann","Wed, 17 Nov 2021 19:33:17 +0100","symposium cam anim",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"c73d917","Tilmann","Wed, 17 Nov 2021 19:26:49 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"fe027a3","Tilmann","Wed, 17 Nov 2021 19:21:42 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"463b5e0","Tilmann","Wed, 17 Nov 2021 19:19:27 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"72a1c1d","Tilmann","Wed, 17 Nov 2021 19:14:08 +0100","symposium cam anim",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"96ff822","Tilmann","Wed, 17 Nov 2021 19:10:03 +0100","symposium cam anim",	 1 file changed, 10 insertions(+), 9 deletions(-)	
"8b9145d","Tilmann","Wed, 17 Nov 2021 19:07:56 +0100","symposium cam anim",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"7018521","Tilmann","Wed, 17 Nov 2021 19:05:39 +0100","symposium cam anim",	 1 file changed, 2 insertions(+), 3 deletions(-)	
"23cf21e","Tilmann","Wed, 17 Nov 2021 19:04:24 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"e0e86ab","Tilmann","Wed, 17 Nov 2021 19:01:25 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"f3e01cd","Tilmann","Wed, 17 Nov 2021 19:00:07 +0100","symposium cam anim",	 1 file changed, 9 insertions(+)	
"155a453","Tilmann","Wed, 17 Nov 2021 18:42:53 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"44e8f26","Tilmann","Wed, 17 Nov 2021 18:39:47 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"a8e7552","Tilmann","Wed, 17 Nov 2021 18:39:24 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 2 deletions(-)	
"357f15b","Tilmann","Wed, 17 Nov 2021 18:38:13 +0100","symposium cam anim",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"2e9039b","Tilmann","Wed, 17 Nov 2021 18:35:56 +0100","symposium cam anim",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"cc21390","Tilmann","Wed, 17 Nov 2021 18:33:12 +0100","symposium cam anim",	 1 file changed, 5 insertions(+), 6 deletions(-)	
"caed92e","Tilmann","Wed, 17 Nov 2021 18:28:49 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"b52aaab","Tilmann","Wed, 17 Nov 2021 18:07:27 +0100","symposium cam anim",	 1 file changed, 1 insertion(+)	
"cb1b419","Tilmann","Wed, 17 Nov 2021 18:02:45 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 2 deletions(-)	
"0c01023","Tilmann","Wed, 17 Nov 2021 18:00:45 +0100","symposium cam anim",	 1 file changed, 3 insertions(+), 1 deletion(-)	
"49d1b84","Tilmann","Wed, 17 Nov 2021 17:56:03 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"a77e43f","Tilmann","Wed, 17 Nov 2021 17:52:31 +0100","symposium cam anim",	 1 file changed, 2 insertions(+), 1 deletion(-)	
"ea74a14","Tilmann","Wed, 17 Nov 2021 17:47:23 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 2 deletions(-)	
"e39502c","Tilmann","Wed, 17 Nov 2021 17:42:02 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"9ff0fc7","Tilmann","Wed, 17 Nov 2021 17:38:16 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"6a09efe","Tilmann","Wed, 17 Nov 2021 17:36:10 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 2 deletions(-)	
"626736e","Tilmann","Wed, 17 Nov 2021 17:26:56 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"2f91912","Tilmann","Wed, 17 Nov 2021 17:24:59 +0100","symposium cam anim",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"0440756","Tilmann","Wed, 17 Nov 2021 17:20:37 +0100","symposium cam anim",	 1 file changed, 2 insertions(+), 1 deletion(-)	
"8fa38e5","Tilmann","Wed, 17 Nov 2021 17:18:08 +0100","symposium cam anim",	 1 file changed, 10 insertions(+), 4 deletions(-)	
"6b23319","Tilmann","Wed, 17 Nov 2021 17:12:12 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"81f0e7f","Tilmann","Wed, 17 Nov 2021 17:09:12 +0100","symposium cam anim",	 1 file changed, 6 insertions(+), 6 deletions(-)	
"0dc355d","Tilmann","Wed, 17 Nov 2021 17:06:27 +0100","symposium cam anim",	 1 file changed, 4 insertions(+)	
"6db3e6c","Tilmann","Wed, 17 Nov 2021 17:03:52 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"cf3095b","Tilmann","Wed, 17 Nov 2021 17:01:52 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"e1faddc","Tilmann","Wed, 17 Nov 2021 17:01:26 +0100","symposium cam anim",	 1 file changed, 7 insertions(+), 7 deletions(-)	
"f3b756b","Tilmann","Wed, 17 Nov 2021 16:59:34 +0100","symposium cam anim",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"cce3337","Tilmann","Wed, 17 Nov 2021 16:56:53 +0100","symposium cam anim",	 1 file changed, 2 insertions(+), 1 deletion(-)	
"4c2f3b3","Tilmann","Wed, 17 Nov 2021 16:54:20 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"bc3eb07","Tilmann","Wed, 17 Nov 2021 16:52:36 +0100","symposium cam anim",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"5542ebd","Tilmann","Wed, 17 Nov 2021 16:50:09 +0100","symposium cam anim",	 1 file changed, 1 insertion(+)	
"64907f1","Tilmann","Wed, 17 Nov 2021 16:49:46 +0100","symposium anim loop",	 1 file changed, 18 insertions(+), 4 deletions(-)	
"3df75cc","Tilmann","Wed, 17 Nov 2021 16:31:03 +0100","symposium anim loop",	 1 file changed, 9 insertions(+), 7 deletions(-)	
"0f4f0a7","Tilmann","Wed, 17 Nov 2021 15:05:27 +0100","symposium anim loop",	 1 file changed, 7 insertions(+)	
"5ebe7d5","Tilmann","Tue, 16 Nov 2021 01:11:43 +0100","symposium point size",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"11ffdb9","Tilmann","Tue, 16 Nov 2021 01:09:26 +0100","symposium no bloom",	 1 file changed, 4 insertions(+), 4 deletions(-)	
"f8ce48b","Tilmann","Tue, 16 Nov 2021 00:32:21 +0100","symposium white",	 1 file changed, 2 insertions(+), 1 deletion(-)	
"bfff20e","Tilmann","Mon, 15 Nov 2021 22:34:22 +0100","symposium click",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"355c781","Tilmann","Mon, 15 Nov 2021 22:27:20 +0100","symposium click",	 1 file changed, 25 insertions(+), 1 deletion(-)	
"4ff03d2","Tilmann","Mon, 15 Nov 2021 22:11:36 +0100","symposium click",	 1 file changed, 7 insertions(+), 7 deletions(-)	
"da58178","Tilmann","Mon, 15 Nov 2021 22:03:57 +0100","symposium click",	 1 file changed, 3 insertions(+)	
"9f3260d","Tilmann","Sun, 14 Nov 2021 23:53:58 +0100","symposium click",	 1 file changed, 12 insertions(+)	
"27595c1","Tilmann","Sun, 14 Nov 2021 23:37:44 +0100","symposium click",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"cee9166","Tilmann","Sun, 14 Nov 2021 23:30:21 +0100","symposium click",	 1 file changed, 1 insertion(+), 3 deletions(-)	
"7cc198c","Tilmann","Sun, 14 Nov 2021 23:25:12 +0100","symposium click",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"a2f9b01","Tilmann","Sun, 14 Nov 2021 23:23:52 +0100","symposium click",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"036e6e5","Tilmann","Sun, 14 Nov 2021 23:19:56 +0100","symposium click",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"9983517","Tilmann","Sun, 14 Nov 2021 23:16:33 +0100","symposium click",	 1 file changed, 1 insertion(+)	
"579fb13","Tilmann","Sun, 14 Nov 2021 23:11:49 +0100","symposium click",	 1 file changed, 13 insertions(+), 6 deletions(-)	
"804aab6","Tilmann","Sun, 14 Nov 2021 22:35:28 +0100","symposium click",	 1 file changed, 2 insertions(+), 1 deletion(-)	
"f93edfe","Tilmann","Sun, 14 Nov 2021 22:32:16 +0100","symposium click",	 1 file changed, 4 deletions(-)	
"98f8e6e","Tilmann","Sun, 14 Nov 2021 22:30:51 +0100","symposium text",	 1 file changed, 28 insertions(+), 10 deletions(-)	
"5dc8121","Tilmann","Sun, 14 Nov 2021 21:46:34 +0100","symposium text",	 1 file changed, 10 insertions(+), 1 deletion(-)	
"7f4e1ad","Tilmann","Sun, 14 Nov 2021 21:37:28 +0100","symposium text",	 1 file changed, 20 insertions(+), 10 deletions(-)	
"d2c3166","Tilmann","Sun, 14 Nov 2021 19:39:41 +0100","symposium text",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"c328e69","Tilmann","Sun, 14 Nov 2021 19:35:34 +0100","symposium text",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"763d284","Tilmann","Sun, 14 Nov 2021 19:33:01 +0100","symposium text",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"1b75c9a","Tilmann","Sun, 14 Nov 2021 19:30:34 +0100","symposium text",	 1 file changed, 2 insertions(+)	
"317a8a6","Tilmann","Sun, 14 Nov 2021 19:26:09 +0100","symposium text",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"f467df4","Tilmann","Sun, 14 Nov 2021 19:24:36 +0100","symposium text",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"36a47a3","Tilmann","Sun, 14 Nov 2021 19:20:13 +0100","symposium text",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"22dc9f7","Tilmann","Sun, 14 Nov 2021 19:18:20 +0100","symposium text",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"f7bfae6","Tilmann","Sun, 14 Nov 2021 19:17:51 +0100","symposium text",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"a411dd1","Tilmann","Sun, 14 Nov 2021 19:15:16 +0100","symposium text",	 1 file changed, 5 insertions(+), 2 deletions(-)	
"2d452c6","Tilmann","Sun, 14 Nov 2021 19:02:09 +0100","symposium text",	 1 file changed, 3 insertions(+)	
"428b11f","Tilmann","Sun, 14 Nov 2021 17:37:11 +0100","symposium text",	 1 file changed, 4 insertions(+), 4 deletions(-)	
"25757e8","Tilmann","Sun, 14 Nov 2021 17:35:23 +0100","symposium text",	 1 file changed, 16 insertions(+), 14 deletions(-)	
"cdb1419","Tilmann","Sun, 14 Nov 2021 17:30:27 +0100","symposium text",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"95edc38","Tilmann","Sun, 14 Nov 2021 17:29:20 +0100","symposium text",	 1 file changed, 18 insertions(+), 1 deletion(-)	
"eddada2","Tilmann","Sun, 14 Nov 2021 16:56:09 +0100","symposium date",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"2aefcec","Tilmann","Sun, 14 Nov 2021 16:55:33 +0100","symposium date",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"5da88c8","Tilmann","Sun, 14 Nov 2021 16:50:21 +0100","symposium date",	 3 files changed, 21 insertions(+), 1 deletion(-)	
"888dca8","Tilmann","Sun, 14 Nov 2021 15:13:54 +0100","symposium title",	 1 file changed, 4 insertions(+), 4 deletions(-)	
"4643775","Tilmann","Sun, 14 Nov 2021 15:08:18 +0100","symposium title",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"6ab23f6","Tilmann","Sun, 14 Nov 2021 15:06:52 +0100","symposium title",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"8b6ba4d","Tilmann","Sun, 14 Nov 2021 15:04:21 +0100","symposium title",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"20c6a39","Tilmann","Sun, 14 Nov 2021 15:02:43 +0100","symposium title",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"16992fb","Tilmann","Sun, 14 Nov 2021 15:00:53 +0100","symposium title",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"387206c","Tilmann","Sun, 14 Nov 2021 14:59:18 +0100","symposium title",	 2 files changed, 19 insertions(+), 14 deletions(-)	
"cea87ba","Tilmann","Sun, 14 Nov 2021 14:45:47 +0100","symposium camera",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"669c031","Tilmann","Sun, 14 Nov 2021 14:43:42 +0100","symposium camera",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"bf99889","Tilmann","Sun, 14 Nov 2021 14:41:47 +0100","symposium camera",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"8b0ad24","Tilmann","Sun, 14 Nov 2021 14:38:55 +0100","symposium text",	 1 file changed, 2 insertions(+), 1 deletion(-)	
"9f1b498","Tilmann","Sun, 14 Nov 2021 14:33:08 +0100","symposium text",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"4874dd7","Tilmann","Sun, 14 Nov 2021 14:22:41 +0100","symposium text",	 2 files changed, 3 insertions(+), 3 deletions(-)	
"3cc21fb","Tilmann","Sun, 14 Nov 2021 14:20:15 +0100","symposium text",	 1 file changed, 13 insertions(+), 11 deletions(-)	
"e20ed47","Tilmann","Sun, 14 Nov 2021 14:12:29 +0100","symposium text",	 1 file changed, 1 insertion(+), 5 deletions(-)	
"80b9855","Tilmann","Sun, 14 Nov 2021 14:10:42 +0100","symposium text",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"19e848a","Tilmann","Sun, 14 Nov 2021 14:04:50 +0100","symposium text",	 1 file changed, 4 insertions(+)	
"b9f6e9e","Tilmann","Sun, 14 Nov 2021 13:59:49 +0100","symposium text",	 1 file changed, 4 deletions(-)	
"f0db9a4","Tilmann","Sun, 14 Nov 2021 13:56:22 +0100","symposium text",	 1 file changed, 2 insertions(+), 5 deletions(-)	
"2c54cca","Tilmann","Sun, 14 Nov 2021 13:53:06 +0100","symposium text",	 1 file changed, 1 deletion(-)	
"855a06e","Tilmann","Sun, 14 Nov 2021 13:51:38 +0100","symposium text",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"5676bd5","Tilmann","Sun, 14 Nov 2021 13:50:00 +0100","symposium text",	 6 files changed, 29 insertions(+), 1743 deletions(-)	
"314e79e","Tilmann","Sun, 14 Nov 2021 13:38:31 +0100","symposium troika text",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"267cbb2","Tilmann","Sun, 14 Nov 2021 13:36:42 +0100","symposium troika text",	 1 file changed, 15 insertions(+), 24 deletions(-)	
"4615bfa","Tilmann","Sun, 14 Nov 2021 13:29:48 +0100","symposium troika text",	 5 files changed, 1758 insertions(+), 5 deletions(-)	
"47a93b6","Tilmann","Sun, 14 Nov 2021 13:06:39 +0100","symposium sphere",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"48e1092","Tilmann","Sun, 14 Nov 2021 13:04:22 +0100","symposium sphere",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"7cade11","Tilmann","Sun, 14 Nov 2021 13:02:13 +0100","symposium sphere",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"41a25f0","Tilmann","Sun, 14 Nov 2021 13:00:49 +0100","symposium sphere",	 1 file changed, 9 insertions(+), 3 deletions(-)	
"1590bb9","Tilmann","Sun, 14 Nov 2021 12:54:10 +0100","symposium sphere",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"524f1f0","Tilmann","Sun, 14 Nov 2021 12:50:46 +0100","symposium sphere",	 1 file changed, 3 insertions(+), 2 deletions(-)	
"168ac93","Tilmann","Sun, 14 Nov 2021 12:45:26 +0100","symposium sphere",	 1 file changed, 3 insertions(+), 2 deletions(-)	
"e21159d","Tilmann","Sun, 14 Nov 2021 12:39:46 +0100","symposium sphere",	 1 file changed, 3 insertions(+), 2 deletions(-)	
"8cb2f58","Tilmann","Sun, 14 Nov 2021 12:31:03 +0100","symposium sphere",	 1 file changed, 6 insertions(+), 4 deletions(-)	
"4a221c5","Tilmann","Sun, 14 Nov 2021 12:22:28 +0100","symposium sphere",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"dc5dbfe","Tilmann","Sun, 14 Nov 2021 12:15:37 +0100","symposium sphere",	 1 file changed, 2 insertions(+), 1 deletion(-)	
"8da12b5","Tilmann","Sun, 14 Nov 2021 12:13:17 +0100","symposium bloo",	 1 file changed, 11 insertions(+), 2 deletions(-)	
"3837d47","Tilmann","Sun, 14 Nov 2021 01:50:50 +0100","symposium bloom",	 1 file changed, 4 insertions(+), 4 deletions(-)	
"6479cd7","Tilmann","Sun, 14 Nov 2021 01:47:55 +0100","symposium pointcloud update",	 2 files changed, 1 insertion(+), 3 deletions(-)	
"d37aba3","Tilmann","Sun, 14 Nov 2021 01:34:40 +0100","symposium control",	 1 file changed, 1 insertion(+)	
"9183c68","Tilmann","Sun, 14 Nov 2021 01:27:12 +0100","symposium control",	 1 file changed, 4 insertions(+), 4 deletions(-)	
"6be9994","Tilmann","Sun, 14 Nov 2021 01:22:39 +0100","symposium control",	 1 file changed, 1 insertion(+), 2 deletions(-)	
"e35b3d8","Tilmann","Sun, 14 Nov 2021 01:20:45 +0100","symposium control",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"da761bb","Tilmann","Sun, 14 Nov 2021 01:18:21 +0100","symposium control",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"5e692c0","Tilmann","Sun, 14 Nov 2021 01:16:28 +0100","symposium control",	 1 file changed, 2 insertions(+), 1 deletion(-)	
"1bc4713","Tilmann","Sun, 14 Nov 2021 01:12:09 +0100","symposium control",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"3b86397","Tilmann","Sun, 14 Nov 2021 01:05:35 +0100","symposium control",	 1 file changed, 1 insertion(+)	
"672577b","Tilmann","Sun, 14 Nov 2021 01:02:01 +0100","symposium points update",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"a589a57","Tilmann","Sun, 14 Nov 2021 00:56:18 +0100","symposium points update",	 2 files changed, 3 insertions(+), 1 deletion(-)	
"d0d1d7a","Tilmann","Sun, 14 Nov 2021 00:48:15 +0100","symposium points update",	 2 files changed, 1 insertion(+), 1 deletion(-)	
"1961967","Tilmann","Sun, 14 Nov 2021 00:23:56 +0100","symposium bloom/cam pos",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"c277a9d","Tilmann","Sun, 14 Nov 2021 00:07:15 +0100","symposium points update",	 1 file changed, 0 insertions(+), 0 deletions(-)	
"8f4ae08","Tilmann","Sat, 13 Nov 2021 23:58:24 +0100","symposium damping",	 1 file changed, 2 deletions(-)	
"68748ce","Tilmann","Sat, 13 Nov 2021 23:55:02 +0100","symposium damping",	 1 file changed, 2 insertions(+), 4 deletions(-)	
"ab0b9c4","Tilmann","Sat, 13 Nov 2021 23:53:35 +0100","symposium bloom/camera",	 1 file changed, 6 insertions(+), 5 deletions(-)	
"dea4ffa","Tilmann","Sat, 13 Nov 2021 23:48:39 +0100","symposium bloom",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"cd56e63","Tilmann","Sat, 13 Nov 2021 23:44:55 +0100","symposium updates",	 1 file changed, 4 insertions(+), 146 deletions(-)	
"5363b03","Tilmann","Sat, 13 Nov 2021 23:32:29 +0100","symposium pointcloud",	 16 files changed, 90134 insertions(+), 1 deletion(-)	
"ee92359","Tilmann","Fri, 29 Oct 2021 02:55:08 +0200","stuff",	 2 files changed, 31 insertions(+), 31 deletions(-)	
"1c6ff9e","Tilmann","Fri, 29 Oct 2021 02:19:11 +0200","stuff",	 1 file changed, 30 insertions(+), 30 deletions(-)	
"0ec0d4f","Tilmann","Fri, 29 Oct 2021 01:50:36 +0200","stuff",	 1 file changed, 30 insertions(+), 30 deletions(-)	
"d55fb50","Tilmann","Fri, 29 Oct 2021 01:26:21 +0200","stuff",	 1 file changed, 0 insertions(+), 0 deletions(-)	
"5e5ac69","Tilmann","Fri, 29 Oct 2021 01:25:54 +0200","stuff",	 1 file changed, 90 insertions(+), 90 deletions(-)	
"10c4e45","Tilmann","Fri, 29 Oct 2021 00:22:36 +0200","stuff",	 1 file changed, 153 insertions(+)	
"ab6d970","Tilmann","Thu, 28 Oct 2021 23:28:17 +0200","stuff",	 2 files changed, 263 insertions(+)	
"dc86a7e","Tilmann","Thu, 28 Oct 2021 09:53:53 +0200","stuff",	 23 files changed, 0 insertions(+), 0 deletions(-)	
"68ad5f6","Tilmann","Thu, 28 Oct 2021 09:48:41 +0200","stuff",	 32 files changed, 0 insertions(+), 0 deletions(-)	
"aa43b29","Tilmann","Mon, 25 Oct 2021 13:16:38 +0200","stuff",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"9bcaf45","Tilmann","Thu, 21 Oct 2021 16:20:44 +0200","stuff",	 2 files changed, 99 insertions(+), 97 deletions(-)	
"0445bc6","Tilmann","Tue, 19 Oct 2021 22:16:14 +0200","stuff",	 1 file changed, 4 insertions(+), 3 deletions(-)	
"2953f95","Tilmann","Tue, 19 Oct 2021 02:19:02 +0200","stuff",	 2 files changed, 2 insertions(+), 14 deletions(-)	
"4a82f86","Tilmann","Tue, 19 Oct 2021 02:14:51 +0200","stuff",	 1 file changed, 96 insertions(+)	
"ab99ccd","Tilmann","Sun, 17 Oct 2021 17:33:29 +0200","stuff",	 3 files changed, 13 insertions(+), 13 deletions(-)	
"83a015a","Tilmann","Sun, 17 Oct 2021 17:25:13 +0200","stuff",	 1 file changed, 12 insertions(+)	
"1806dce","Tilmann","Sun, 17 Oct 2021 17:24:17 +0200","stuff",	 1 file changed, 12 deletions(-)	
"068d00d","Tilmann","Sun, 17 Oct 2021 17:19:50 +0200","stuff",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"77a144d","Tilmann","Sun, 17 Oct 2021 17:17:51 +0200","stuff",	 4 files changed, 18 insertions(+), 11 deletions(-)	
"9478b7a","Tilmann","Sun, 17 Oct 2021 15:53:38 +0200","schwabacher",	 1 file changed, 13 insertions(+)	
"d0f99cd","Tilmann","Sun, 17 Oct 2021 15:31:14 +0200","schwabacher",	 1 file changed, 5 insertions(+)	
"3287be0","Tilmann","Sun, 17 Oct 2021 15:22:24 +0200","schwabacher",	 1 file changed, 5 insertions(+)	
"ae9abfc","Tilmann","Sun, 17 Oct 2021 02:08:54 +0200","sound file test",	 1 file changed, 0 insertions(+), 0 deletions(-)	
"291ac51","Tilmann","Tue, 5 Oct 2021 23:31:38 +0200","private fields fix",	 1 file changed, 12 insertions(+), 12 deletions(-)	
"babe1a3","Tilmann","Tue, 28 Sep 2021 01:43:56 +0200","xtopien test",	 2 files changed, 193 insertions(+), 192 deletions(-)	
